# a    t_Gyr
5.99999e-06 0.0316474
5.99999e-06 0.0316477
5.99999e-06 0.0316479
5.99999e-06 0.0316481
5.99999e-06 0.0316483
5.99999e-06 0.0316486
5.99999e-06 0.0316488
5.99999e-06 0.031649
5.99999e-06 0.0316492
5.99999e-06 0.0316495
5.99999e-06 0.0316497
5.99999e-06 0.0316499
5.99999e-06 0.0316501
5.99999e-06 0.0316504
5.99999e-06 0.0316506
5.99999e-06 0.0316508
5.99999e-06 0.031651
5.99999e-06 0.0316513
5.99999e-06 0.0316515
5.99999e-06 0.0316517
5.99999e-06 0.0316519
5.99999e-06 0.0316522
5.99999e-06 0.0316524
5.99999e-06 0.0316526
5.99999e-06 0.0316528
5.99999e-06 0.0316531
5.99999e-06 0.0316533
5.99999e-06 0.0316535
5.99999e-06 0.0316537
5.99999e-06 0.031654
5.99999e-06 0.0316542
5.99999e-06 0.0316544
5.99999e-06 0.0316546
5.99999e-06 0.0316548
5.99999e-06 0.0316551
5.99999e-06 0.0316553
5.99999e-06 0.0316555
5.99999e-06 0.0316557
5.99999e-06 0.031656
5.99999e-06 0.0316562
5.99999e-06 0.0316564
5.99999e-06 0.0316566
5.99999e-06 0.0316569
5.99999e-06 0.0316571
5.99999e-06 0.0316573
5.99999e-06 0.0316575
5.99999e-06 0.0316578
5.99999e-06 0.031658
5.99999e-06 0.0316582
5.99999e-06 0.0316584
5.99999e-06 0.0316587
5.99999e-06 0.0316589
5.99999e-06 0.0316591
5.99999e-06 0.0316593
5.99999e-06 0.0316596
5.99999e-06 0.0316598
5.99999e-06 0.03166
5.99999e-06 0.0316602
5.99999e-06 0.0316605
5.99999e-06 0.0316607
5.99999e-06 0.0316609
5.99999e-06 0.0316611
5.99999e-06 0.0316614
5.99999e-06 0.0316616
5.99999e-06 0.0316618
5.99999e-06 0.031662
5.99999e-06 0.0316623
5.99999e-06 0.0316625
5.99999e-06 0.0316627
5.99999e-06 0.0316629
5.99999e-06 0.0316632
5.99999e-06 0.0316634
5.99999e-06 0.0316636
5.99999e-06 0.0316638
5.99999e-06 0.0316641
5.99999e-06 0.0316643
5.99999e-06 0.0316645
5.99999e-06 0.0316647
5.99999e-06 0.031665
5.99999e-06 0.0316652
5.99999e-06 0.0316654
5.99999e-06 0.0316656
5.99999e-06 0.0316659
5.99999e-06 0.0316661
5.99999e-06 0.0316663
5.99999e-06 0.0316665
5.99999e-06 0.0316668
5.99999e-06 0.031667
5.99999e-06 0.0316672
5.99999e-06 0.0316674
5.99999e-06 0.0316677
5.99999e-06 0.0316679
5.99999e-06 0.0316681
5.99999e-06 0.0316683
5.99999e-06 0.0316686
5.99999e-06 0.0316688
5.99999e-06 0.031669
5.99999e-06 0.0316692
5.99999e-06 0.0316695
5.99999e-06 0.0316697
5.99999e-06 0.0316699
5.99999e-06 0.0316701
5.99999e-06 0.0316704
5.99999e-06 0.0316706
5.99999e-06 0.0316708
5.99999e-06 0.031671
5.99999e-06 0.0316713
5.99999e-06 0.0316715
5.99999e-06 0.0316717
5.99999e-06 0.0316719
5.99999e-06 0.0316722
5.99999e-06 0.0316724
5.99999e-06 0.0316726
5.99999e-06 0.0316728
5.99999e-06 0.031673
5.99999e-06 0.0316733
5.99999e-06 0.0316735
5.99999e-06 0.0316737
5.99999e-06 0.0316739
5.99999e-06 0.0316742
5.99999e-06 0.0316744
5.99999e-06 0.0316746
5.99999e-06 0.0316748
5.99999e-06 0.0316751
5.99999e-06 0.0316753
5.99999e-06 0.0316755
5.99999e-06 0.0316757
5.99999e-06 0.031676
5.99999e-06 0.0316762
5.99999e-06 0.0316764
5.99999e-06 0.0316766
5.99999e-06 0.0316769
5.99999e-06 0.0316771
5.99999e-06 0.0316773
5.99999e-06 0.0316775
5.99999e-06 0.0316778
5.99999e-06 0.031678
5.99999e-06 0.0316782
5.99999e-06 0.0316784
5.99999e-06 0.0316787
5.99999e-06 0.0316789
5.99999e-06 0.0316791
5.99999e-06 0.0316793
5.99999e-06 0.0316796
5.99999e-06 0.0316798
5.99999e-06 0.03168
5.99999e-06 0.0316802
5.99999e-06 0.0316805
5.99999e-06 0.0316807
5.99999e-06 0.0316809
5.99999e-06 0.0316811
5.99999e-06 0.0316814
5.99999e-06 0.0316816
5.99999e-06 0.0316818
5.99999e-06 0.031682
5.99999e-06 0.0316823
5.99999e-06 0.0316825
5.99999e-06 0.0316827
5.99999e-06 0.0316829
5.99999e-06 0.0316832
5.99999e-06 0.0316834
5.99999e-06 0.0316836
5.99999e-06 0.0316838
5.99999e-06 0.0316841
5.99999e-06 0.0316843
5.99999e-06 0.0316845
5.99999e-06 0.0316847
5.99999e-06 0.031685
5.99999e-06 0.0316852
5.99999e-06 0.0316854
5.99999e-06 0.0316856
5.99999e-06 0.0316859
5.99999e-06 0.0316861
5.99999e-06 0.0316863
5.99999e-06 0.0316865
5.99999e-06 0.0316868
5.99999e-06 0.031687
5.99999e-06 0.0316872
5.99999e-06 0.0316874
5.99999e-06 0.0316877
5.99999e-06 0.0316879
5.99999e-06 0.0316881
5.99999e-06 0.0316883
5.99999e-06 0.0316886
5.99999e-06 0.0316888
5.99999e-06 0.031689
5.99999e-06 0.0316892
5.99999e-06 0.0316895
5.99999e-06 0.0316897
5.99999e-06 0.0316899
5.99999e-06 0.0316901
5.99999e-06 0.0316904
5.99999e-06 0.0316906
5.99999e-06 0.0316908
5.99999e-06 0.031691
5.99999e-06 0.0316913
5.99999e-06 0.0316915
5.99999e-06 0.0316917
5.99999e-06 0.0316919
5.99999e-06 0.0316921
5.99999e-06 0.0316924
5.99999e-06 0.0316926
5.99999e-06 0.0316928
5.99999e-06 0.031693
5.99999e-06 0.0316933
5.99999e-06 0.0316935
5.99999e-06 0.0316937
5.99999e-06 0.0316939
5.99999e-06 0.0316942
5.99999e-06 0.0316944
5.99999e-06 0.0316946
5.99999e-06 0.0316948
5.99999e-06 0.0316951
5.99999e-06 0.0316953
5.99999e-06 0.0316955
5.99999e-06 0.0316957
5.99999e-06 0.031696
5.99999e-06 0.0316962
5.99999e-06 0.0316964
5.99999e-06 0.0316966
5.99999e-06 0.0316969
5.99999e-06 0.0316971
5.99999e-06 0.0316973
5.99999e-06 0.0316975
5.99999e-06 0.0316978
5.99999e-06 0.031698
5.99999e-06 0.0316982
5.99999e-06 0.0316984
5.99999e-06 0.0316987
5.99999e-06 0.0316989
5.99999e-06 0.0316991
5.99999e-06 0.0316993
5.99999e-06 0.0316996
5.99999e-06 0.0316998
5.99999e-06 0.0317
5.99999e-06 0.0317002
5.99999e-06 0.0317005
5.99999e-06 0.0317007
5.99999e-06 0.0317009
5.99999e-06 0.0317011
5.99999e-06 0.0317014
5.99999e-06 0.0317016
5.99999e-06 0.0317018
5.99999e-06 0.031702
5.99999e-06 0.0317023
5.99999e-06 0.0317025
5.99999e-06 0.0317027
5.99999e-06 0.0317029
5.99999e-06 0.0317032
5.99999e-06 0.0317034
5.99999e-06 0.0317036
5.99999e-06 0.0317038
5.99999e-06 0.0317041
5.99999e-06 0.0317043
5.99999e-06 0.0317045
5.99999e-06 0.0317047
5.99999e-06 0.031705
5.99999e-06 0.0317052
5.99999e-06 0.0317054
5.99999e-06 0.0317056
5.99999e-06 0.0317059
5.99999e-06 0.0317061
5.99999e-06 0.0317063
5.99999e-06 0.0317065
5.99999e-06 0.0317068
5.99999e-06 0.031707
5.99999e-06 0.0317072
5.99999e-06 0.0317074
5.99999e-06 0.0317077
5.99999e-06 0.0317079
5.99999e-06 0.0317081
5.99999e-06 0.0317083
5.99999e-06 0.0317086
5.99999e-06 0.0317088
5.99999e-06 0.031709
5.99999e-06 0.0317092
5.99999e-06 0.0317095
5.99999e-06 0.0317097
5.99999e-06 0.0317099
5.99999e-06 0.0317101
5.99999e-06 0.0317103
5.99999e-06 0.0317106
5.99999e-06 0.0317108
5.99999e-06 0.031711
5.99999e-06 0.0317112
5.99999e-06 0.0317115
5.99999e-06 0.0317117
5.99999e-06 0.0317119
5.99999e-06 0.0317121
5.99999e-06 0.0317124
5.99999e-06 0.0317126
5.99999e-06 0.0317128
5.99999e-06 0.031713
5.99999e-06 0.0317133
5.99999e-06 0.0317135
5.99999e-06 0.0317137
5.99999e-06 0.0317139
5.99999e-06 0.0317142
5.99999e-06 0.0317144
5.99999e-06 0.0317146
5.99999e-06 0.0317148
5.99999e-06 0.0317151
5.99999e-06 0.0317153
5.99999e-06 0.0317155
5.99999e-06 0.0317157
5.99999e-06 0.031716
5.99999e-06 0.0317162
5.99999e-06 0.0317164
5.99999e-06 0.0317166
5.99999e-06 0.0317169
5.99999e-06 0.0317171
5.99999e-06 0.0317173
5.99999e-06 0.0317175
5.99999e-06 0.0317178
5.99999e-06 0.031718
5.99999e-06 0.0317182
5.99999e-06 0.0317184
5.99999e-06 0.0317187
5.99999e-06 0.0317189
5.99999e-06 0.0317191
5.99999e-06 0.0317193
5.99999e-06 0.0317196
5.99999e-06 0.0317198
5.99999e-06 0.03172
5.99999e-06 0.0317202
5.99999e-06 0.0317205
5.99999e-06 0.0317207
5.99999e-06 0.0317209
5.99999e-06 0.0317211
5.99999e-06 0.0317214
5.99999e-06 0.0317216
5.99999e-06 0.0317218
5.99999e-06 0.031722
5.99999e-06 0.0317223
5.99999e-06 0.0317225
5.99999e-06 0.0317227
5.99999e-06 0.0317229
5.99999e-06 0.0317232
5.99999e-06 0.0317234
5.99999e-06 0.0317236
5.99999e-06 0.0317238
5.99999e-06 0.0317241
5.99999e-06 0.0317243
5.99999e-06 0.0317245
5.99999e-06 0.0317247
5.99999e-06 0.031725
5.99999e-06 0.0317252
5.99999e-06 0.0317254
5.99999e-06 0.0317256
5.99999e-06 0.0317259
5.99999e-06 0.0317261
5.99999e-06 0.0317263
5.99999e-06 0.0317265
5.99999e-06 0.0317268
5.99999e-06 0.031727
5.99999e-06 0.0317272
5.99999e-06 0.0317274
5.99999e-06 0.0317277
5.99999e-06 0.0317279
5.99999e-06 0.0317281
5.99999e-06 0.0317283
5.99999e-06 0.0317286
5.99999e-06 0.0317288
5.99999e-06 0.031729
5.99999e-06 0.0317292
5.99999e-06 0.0317294
5.99999e-06 0.0317297
5.99999e-06 0.0317299
5.99999e-06 0.0317301
5.99999e-06 0.0317303
5.99999e-06 0.0317306
5.99999e-06 0.0317308
5.99999e-06 0.031731
5.99999e-06 0.0317312
5.99999e-06 0.0317315
5.99999e-06 0.0317317
5.99999e-06 0.0317319
5.99999e-06 0.0317321
5.99999e-06 0.0317324
5.99999e-06 0.0317326
5.99999e-06 0.0317328
5.99999e-06 0.031733
5.99999e-06 0.0317333
5.99999e-06 0.0317335
5.99999e-06 0.0317337
5.99999e-06 0.0317339
5.99999e-06 0.0317342
5.99999e-06 0.0317344
5.99999e-06 0.0317346
5.99999e-06 0.0317348
5.99999e-06 0.0317351
5.99999e-06 0.0317353
5.99999e-06 0.0317355
5.99999e-06 0.0317357
5.99999e-06 0.031736
5.99999e-06 0.0317362
5.99999e-06 0.0317364
5.99999e-06 0.0317366
5.99999e-06 0.0317369
5.99999e-06 0.0317371
5.99999e-06 0.0317373
5.99999e-06 0.0317375
5.99999e-06 0.0317378
5.99999e-06 0.031738
5.99999e-06 0.0317382
5.99999e-06 0.0317384
5.99999e-06 0.0317387
5.99999e-06 0.0317389
5.99999e-06 0.0317391
5.99999e-06 0.0317393
5.99999e-06 0.0317396
5.99999e-06 0.0317398
5.99999e-06 0.03174
5.99999e-06 0.0317402
5.99999e-06 0.0317405
5.99999e-06 0.0317407
5.99999e-06 0.0317409
5.99999e-06 0.0317411
5.99999e-06 0.0317414
5.99999e-06 0.0317416
5.99999e-06 0.0317418
5.99999e-06 0.031742
5.99999e-06 0.0317423
5.99999e-06 0.0317425
5.99999e-06 0.0317427
5.99999e-06 0.0317429
5.99999e-06 0.0317432
5.99999e-06 0.0317434
5.99999e-06 0.0317436
5.99999e-06 0.0317438
5.99999e-06 0.0317441
5.99999e-06 0.0317443
5.99999e-06 0.0317445
5.99999e-06 0.0317447
5.99999e-06 0.031745
5.99999e-06 0.0317452
5.99999e-06 0.0317454
5.99999e-06 0.0317456
5.99999e-06 0.0317459
5.99999e-06 0.0317461
5.99999e-06 0.0317463
5.99999e-06 0.0317465
5.99999e-06 0.0317468
5.99999e-06 0.031747
5.99999e-06 0.0317472
5.99999e-06 0.0317474
5.99999e-06 0.0317476
5.99999e-06 0.0317479
5.99999e-06 0.0317481
5.99999e-06 0.0317483
5.99999e-06 0.0317485
5.99999e-06 0.0317488
5.99999e-06 0.031749
5.99999e-06 0.0317492
5.99999e-06 0.0317494
5.99999e-06 0.0317497
5.99999e-06 0.0317499
5.99999e-06 0.0317501
5.99999e-06 0.0317503
5.99999e-06 0.0317506
5.99999e-06 0.0317508
5.99999e-06 0.031751
5.99999e-06 0.0317512
5.99999e-06 0.0317515
5.99999e-06 0.0317517
5.99999e-06 0.0317519
5.99999e-06 0.0317521
5.99999e-06 0.0317524
5.99999e-06 0.0317526
5.99999e-06 0.0317528
5.99999e-06 0.031753
5.99999e-06 0.0317533
5.99999e-06 0.0317535
5.99999e-06 0.0317537
5.99999e-06 0.0317539
5.99999e-06 0.0317542
5.99999e-06 0.0317544
5.99999e-06 0.0317546
5.99999e-06 0.0317548
5.99999e-06 0.0317551
5.99999e-06 0.0317553
5.99999e-06 0.0317555
5.99999e-06 0.0317557
5.99999e-06 0.031756
5.99999e-06 0.0317562
5.99999e-06 0.0317564
5.99999e-06 0.0317566
5.99999e-06 0.0317569
5.99999e-06 0.0317571
5.99999e-06 0.0317573
5.99999e-06 0.0317575
5.99999e-06 0.0317578
5.99999e-06 0.031758
5.99999e-06 0.0317582
5.99999e-06 0.0317584
5.99999e-06 0.0317587
5.99999e-06 0.0317589
5.99999e-06 0.0317591
5.99999e-06 0.0317593
5.99999e-06 0.0317596
5.99999e-06 0.0317598
5.99999e-06 0.03176
5.99999e-06 0.0317602
5.99999e-06 0.0317605
5.99999e-06 0.0317607
5.99999e-06 0.0317609
5.99999e-06 0.0317611
5.99999e-06 0.0317614
5.99999e-06 0.0317616
5.99999e-06 0.0317618
5.99999e-06 0.031762
5.99999e-06 0.0317623
5.99999e-06 0.0317625
5.99999e-06 0.0317627
5.99999e-06 0.0317629
5.99999e-06 0.0317632
5.99999e-06 0.0317634
5.99999e-06 0.0317636
5.99999e-06 0.0317638
5.99999e-06 0.0317641
5.99999e-06 0.0317643
5.99999e-06 0.0317645
5.99999e-06 0.0317647
5.99999e-06 0.031765
5.99999e-06 0.0317652
5.99999e-06 0.0317654
5.99999e-06 0.0317656
5.99999e-06 0.0317659
5.99999e-06 0.0317661
5.99999e-06 0.0317663
5.99999e-06 0.0317665
5.99999e-06 0.0317667
5.99999e-06 0.031767
5.99999e-06 0.0317672
5.99999e-06 0.0317674
5.99999e-06 0.0317676
5.99999e-06 0.0317679
5.99999e-06 0.0317681
5.99999e-06 0.0317683
5.99999e-06 0.0317685
5.99999e-06 0.0317688
5.99999e-06 0.031769
5.99999e-06 0.0317692
5.99999e-06 0.0317694
5.99999e-06 0.0317697
5.99999e-06 0.0317699
5.99999e-06 0.0317701
5.99999e-06 0.0317703
5.99999e-06 0.0317706
5.99999e-06 0.0317708
5.99999e-06 0.031771
5.99999e-06 0.0317712
5.99999e-06 0.0317715
5.99999e-06 0.0317717
5.99999e-06 0.0317719
5.99999e-06 0.0317721
5.99999e-06 0.0317724
5.99999e-06 0.0317726
5.99999e-06 0.0317728
5.99999e-06 0.031773
5.99999e-06 0.0317733
5.99999e-06 0.0317735
5.99999e-06 0.0317737
5.99999e-06 0.0317739
5.99999e-06 0.0317742
5.99999e-06 0.0317744
5.99999e-06 0.0317746
5.99999e-06 0.0317748
5.99999e-06 0.0317751
5.99999e-06 0.0317753
5.99999e-06 0.0317755
5.99999e-06 0.0317757
5.99999e-06 0.031776
5.99999e-06 0.0317762
5.99999e-06 0.0317764
5.99999e-06 0.0317766
5.99999e-06 0.0317769
5.99999e-06 0.0317771
5.99999e-06 0.0317773
5.99999e-06 0.0317775
5.99999e-06 0.0317778
5.99999e-06 0.031778
5.99999e-06 0.0317782
5.99999e-06 0.0317784
5.99999e-06 0.0317787
5.99999e-06 0.0317789
5.99999e-06 0.0317791
5.99999e-06 0.0317793
5.99999e-06 0.0317796
5.99999e-06 0.0317798
5.99999e-06 0.03178
5.99999e-06 0.0317802
5.99999e-06 0.0317805
5.99999e-06 0.0317807
5.99999e-06 0.0317809
5.99999e-06 0.0317811
5.99999e-06 0.0317814
5.99999e-06 0.0317816
5.99999e-06 0.0317818
5.99999e-06 0.031782
5.99999e-06 0.0317823
5.99999e-06 0.0317825
5.99999e-06 0.0317827
5.99999e-06 0.0317829
5.99999e-06 0.0317832
5.99999e-06 0.0317834
5.99999e-06 0.0317836
5.99999e-06 0.0317838
5.99999e-06 0.0317841
5.99999e-06 0.0317843
5.99999e-06 0.0317845
5.99999e-06 0.0317847
5.99999e-06 0.0317849
5.99999e-06 0.0317852
5.99999e-06 0.0317854
5.99999e-06 0.0317856
5.99999e-06 0.0317858
5.99999e-06 0.0317861
5.99999e-06 0.0317863
5.99999e-06 0.0317865
5.99999e-06 0.0317867
5.99999e-06 0.031787
5.99999e-06 0.0317872
5.99999e-06 0.0317874
5.99999e-06 0.0317876
5.99999e-06 0.0317879
5.99999e-06 0.0317881
5.99999e-06 0.0317883
5.99999e-06 0.0317885
5.99999e-06 0.0317888
5.99999e-06 0.031789
5.99999e-06 0.0317892
5.99999e-06 0.0317894
5.99999e-06 0.0317897
5.99999e-06 0.0317899
5.99999e-06 0.0317901
5.99999e-06 0.0317903
5.99999e-06 0.0317906
5.99999e-06 0.0317908
5.99999e-06 0.031791
5.99999e-06 0.0317912
5.99999e-06 0.0317915
5.99999e-06 0.0317917
5.99999e-06 0.0317919
5.99999e-06 0.0317921
5.99999e-06 0.0317924
5.99999e-06 0.0317926
5.99999e-06 0.0317928
5.99999e-06 0.031793
5.99999e-06 0.0317933
5.99999e-06 0.0317935
5.99999e-06 0.0317937
5.99999e-06 0.0317939
5.99999e-06 0.0317942
5.99999e-06 0.0317944
5.99999e-06 0.0317946
5.99999e-06 0.0317948
5.99999e-06 0.0317951
5.99999e-06 0.0317953
5.99999e-06 0.0317955
5.99999e-06 0.0317957
5.99999e-06 0.031796
5.99999e-06 0.0317962
5.99999e-06 0.0317964
5.99999e-06 0.0317966
5.99999e-06 0.0317969
5.99999e-06 0.0317971
5.99999e-06 0.0317973
5.99999e-06 0.0317975
5.99999e-06 0.0317978
5.99999e-06 0.031798
5.99999e-06 0.0317982
5.99999e-06 0.0317984
5.99999e-06 0.0317987
5.99999e-06 0.0317989
5.99999e-06 0.0317991
5.99999e-06 0.0317993
5.99999e-06 0.0317996
5.99999e-06 0.0317998
5.99999e-06 0.0318
5.99999e-06 0.0318002
5.99999e-06 0.0318005
5.99999e-06 0.0318007
5.99999e-06 0.0318009
5.99999e-06 0.0318011
5.99999e-06 0.0318014
5.99999e-06 0.0318016
5.99999e-06 0.0318018
5.99999e-06 0.031802
5.99999e-06 0.0318023
5.99999e-06 0.0318025
5.99999e-06 0.0318027
5.99999e-06 0.0318029
5.99999e-06 0.0318032
5.99999e-06 0.0318034
5.99999e-06 0.0318036
5.99999e-06 0.0318038
5.99999e-06 0.031804
5.99999e-06 0.0318043
5.99999e-06 0.0318045
5.99999e-06 0.0318047
5.99999e-06 0.0318049
5.99999e-06 0.0318052
5.99999e-06 0.0318054
5.99999e-06 0.0318056
5.99999e-06 0.0318058
5.99999e-06 0.0318061
5.99999e-06 0.0318063
5.99999e-06 0.0318065
5.99999e-06 0.0318067
5.99999e-06 0.031807
5.99999e-06 0.0318072
5.99999e-06 0.0318074
5.99999e-06 0.0318076
5.99999e-06 0.0318079
5.99999e-06 0.0318081
5.99999e-06 0.0318083
5.99999e-06 0.0318085
5.99999e-06 0.0318088
5.99999e-06 0.031809
5.99999e-06 0.0318092
5.99999e-06 0.0318094
5.99999e-06 0.0318097
5.99999e-06 0.0318099
5.99999e-06 0.0318101
5.99999e-06 0.0318103
5.99999e-06 0.0318106
5.99999e-06 0.0318108
5.99999e-06 0.031811
5.99999e-06 0.0318112
5.99999e-06 0.0318115
5.99999e-06 0.0318117
5.99999e-06 0.0318119
5.99999e-06 0.0318121
5.99999e-06 0.0318124
5.99999e-06 0.0318126
5.99999e-06 0.0318128
5.99999e-06 0.031813
5.99999e-06 0.0318133
5.99999e-06 0.0318135
5.99999e-06 0.0318137
5.99999e-06 0.0318139
5.99999e-06 0.0318142
5.99999e-06 0.0318144
5.99999e-06 0.0318146
5.99999e-06 0.0318148
5.99999e-06 0.0318151
5.99999e-06 0.0318153
5.99999e-06 0.0318155
5.99999e-06 0.0318157
5.99999e-06 0.031816
5.99999e-06 0.0318162
5.99999e-06 0.0318164
5.99999e-06 0.0318166
5.99999e-06 0.0318169
5.99999e-06 0.0318171
5.99999e-06 0.0318173
5.99999e-06 0.0318175
5.99999e-06 0.0318178
5.99999e-06 0.031818
5.99999e-06 0.0318182
5.99999e-06 0.0318184
5.99999e-06 0.0318187
5.99999e-06 0.0318189
5.99999e-06 0.0318191
5.99999e-06 0.0318193
5.99999e-06 0.0318196
5.99999e-06 0.0318198
5.99999e-06 0.03182
5.99999e-06 0.0318202
5.99999e-06 0.0318205
5.99999e-06 0.0318207
5.99999e-06 0.0318209
5.99999e-06 0.0318211
5.99999e-06 0.0318214
5.99999e-06 0.0318216
5.99999e-06 0.0318218
5.99999e-06 0.031822
5.99999e-06 0.0318222
5.99999e-06 0.0318225
5.99999e-06 0.0318227
5.99999e-06 0.0318229
5.99999e-06 0.0318231
5.99999e-06 0.0318234
5.99999e-06 0.0318236
5.99999e-06 0.0318238
5.99999e-06 0.031824
5.99999e-06 0.0318243
5.99999e-06 0.0318245
5.99999e-06 0.0318247
5.99999e-06 0.0318249
5.99999e-06 0.0318252
5.99999e-06 0.0318254
5.99999e-06 0.0318256
5.99999e-06 0.0318258
5.99999e-06 0.0318261
5.99999e-06 0.0318263
5.99999e-06 0.0318265
5.99999e-06 0.0318267
5.99999e-06 0.031827
5.99999e-06 0.0318272
5.99999e-06 0.0318274
5.99999e-06 0.0318276
5.99999e-06 0.0318279
5.99999e-06 0.0318281
5.99999e-06 0.0318283
5.99999e-06 0.0318285
5.99999e-06 0.0318288
5.99999e-06 0.031829
5.99999e-06 0.0318292
5.99999e-06 0.0318294
5.99999e-06 0.0318297
5.99999e-06 0.0318299
5.99999e-06 0.0318301
5.99999e-06 0.0318303
5.99999e-06 0.0318306
5.99999e-06 0.0318308
5.99999e-06 0.031831
5.99999e-06 0.0318312
5.99999e-06 0.0318315
5.99999e-06 0.0318317
5.99999e-06 0.0318319
5.99999e-06 0.0318321
5.99999e-06 0.0318324
5.99999e-06 0.0318326
5.99999e-06 0.0318328
5.99999e-06 0.031833
5.99999e-06 0.0318333
5.99999e-06 0.0318335
5.99999e-06 0.0318337
5.99999e-06 0.0318339
5.99999e-06 0.0318342
5.99999e-06 0.0318344
5.99999e-06 0.0318346
5.99999e-06 0.0318348
5.99999e-06 0.0318351
5.99999e-06 0.0318353
5.99999e-06 0.0318355
5.99999e-06 0.0318357
5.99999e-06 0.031836
5.99999e-06 0.0318362
5.99999e-06 0.0318364
5.99999e-06 0.0318366
5.99999e-06 0.0318369
5.99999e-06 0.0318371
5.99999e-06 0.0318373
5.99999e-06 0.0318375
5.99999e-06 0.0318378
5.99999e-06 0.031838
5.99999e-06 0.0318382
5.99999e-06 0.0318384
5.99999e-06 0.0318387
5.99999e-06 0.0318389
5.99999e-06 0.0318391
5.99999e-06 0.0318393
5.99999e-06 0.0318396
5.99999e-06 0.0318398
5.99999e-06 0.03184
5.99999e-06 0.0318402
5.99999e-06 0.0318405
5.99999e-06 0.0318407
5.99999e-06 0.0318409
5.99999e-06 0.0318411
5.99999e-06 0.0318413
5.99999e-06 0.0318416
5.99999e-06 0.0318418
5.99999e-06 0.031842
5.99999e-06 0.0318422
5.99999e-06 0.0318425
5.99999e-06 0.0318427
5.99999e-06 0.0318429
5.99999e-06 0.0318431
5.99999e-06 0.0318434
5.99999e-06 0.0318436
5.99999e-06 0.0318438
5.99999e-06 0.031844
5.99999e-06 0.0318443
5.99999e-06 0.0318445
5.99999e-06 0.0318447
5.99999e-06 0.0318449
5.99999e-06 0.0318452
5.99999e-06 0.0318454
5.99999e-06 0.0318456
5.99999e-06 0.0318458
5.99999e-06 0.0318461
5.99999e-06 0.0318463
5.99999e-06 0.0318465
5.99999e-06 0.0318467
5.99999e-06 0.031847
5.99999e-06 0.0318472
5.99999e-06 0.0318474
5.99999e-06 0.0318476
5.99999e-06 0.0318479
5.99999e-06 0.0318481
5.99999e-06 0.0318483
5.99999e-06 0.0318485
5.99999e-06 0.0318488
5.99999e-06 0.031849
5.99999e-06 0.0318492
5.99999e-06 0.0318494
5.99999e-06 0.0318497
5.99999e-06 0.0318499
5.99999e-06 0.0318501
5.99999e-06 0.0318503
5.99999e-06 0.0318506
5.99999e-06 0.0318508
5.99999e-06 0.031851
5.99999e-06 0.0318512
5.99999e-06 0.0318515
5.99999e-06 0.0318517
5.99999e-06 0.0318519
5.99999e-06 0.0318521
5.99999e-06 0.0318524
5.99999e-06 0.0318526
5.99999e-06 0.0318528
5.99999e-06 0.031853
5.99999e-06 0.0318533
5.99999e-06 0.0318535
5.99999e-06 0.0318537
5.99999e-06 0.0318539
5.99999e-06 0.0318542
5.99999e-06 0.0318544
5.99999e-06 0.0318546
5.99999e-06 0.0318548
5.99999e-06 0.0318551
5.99999e-06 0.0318553
5.99999e-06 0.0318555
5.99999e-06 0.0318557
5.99999e-06 0.031856
5.99999e-06 0.0318562
5.99999e-06 0.0318564
5.99999e-06 0.0318566
5.99999e-06 0.0318569
5.99999e-06 0.0318571
5.99999e-06 0.0318573
5.99999e-06 0.0318575
5.99999e-06 0.0318578
5.99999e-06 0.031858
5.99999e-06 0.0318582
5.99999e-06 0.0318584
5.99999e-06 0.0318587
5.99999e-06 0.0318589
5.99999e-06 0.0318591
5.99999e-06 0.0318593
5.99999e-06 0.0318595
5.99999e-06 0.0318598
5.99999e-06 0.03186
5.99999e-06 0.0318602
5.99999e-06 0.0318604
5.99999e-06 0.0318607
5.99999e-06 0.0318609
5.99999e-06 0.0318611
5.99999e-06 0.0318613
5.99999e-06 0.0318616
5.99999e-06 0.0318618
5.99999e-06 0.031862
5.99999e-06 0.0318622
5.99999e-06 0.0318625
5.99999e-06 0.0318627
5.99999e-06 0.0318629
5.99999e-06 0.0318631
5.99999e-06 0.0318634
5.99999e-06 0.0318636
5.99999e-06 0.0318638
5.99999e-06 0.031864
5.99999e-06 0.0318643
5.99999e-06 0.0318645
5.99999e-06 0.0318647
5.99999e-06 0.0318649
5.99999e-06 0.0318652
5.99999e-06 0.0318654
5.99999e-06 0.0318656
5.99999e-06 0.0318658
5.99999e-06 0.0318661
5.99999e-06 0.0318663
5.99999e-06 0.0318665
5.99999e-06 0.0318667
5.99999e-06 0.031867
5.99999e-06 0.0318672
5.99999e-06 0.0318674
5.99999e-06 0.0318676
5.99999e-06 0.0318679
5.99999e-06 0.0318681
5.99999e-06 0.0318683
5.99999e-06 0.0318685
5.99999e-06 0.0318688
5.99999e-06 0.031869
5.99999e-06 0.0318692
5.99999e-06 0.0318694
5.99999e-06 0.0318697
5.99999e-06 0.0318699
5.99999e-06 0.0318701
5.99999e-06 0.0318703
5.99999e-06 0.0318706
5.99999e-06 0.0318708
5.99999e-06 0.031871
5.99999e-06 0.0318712
5.99999e-06 0.0318715
5.99999e-06 0.0318717
5.99999e-06 0.0318719
5.99999e-06 0.0318721
5.99999e-06 0.0318724
5.99999e-06 0.0318726
5.99999e-06 0.0318728
5.99999e-06 0.031873
5.99999e-06 0.0318733
